sample_id,speaker,utt_id,target_word,condition,band,operation,target_loss,raw_prediction,mapped_prediction,mapped_correct,raw_exact,target_rank,target_distance,linf
M05||79||beat,M05,79,beat,retain_4-8k,4-8k,retain,5.4140625,bit,bit,0,0,11,2,0.00020000338554382324
M05||79||beat,M05,79,beat,remove_4-8k,4-8k,remove,5.39453125,bit,bit,0,0,11,2,0.00020000338554382324
M05||102||car,M05,102,car,retain_0-0.5k,0-0.5k,retain,6.24609375,close,cope,0,0,32,4,0.0002000001259148121
M05||102||car,M05,102,car,remove_0-0.5k,0-0.5k,remove,5.4140625,curr,car,1,0,1,2,0.00020000338554382324
M05||102||car,M05,102,car,retain_0.5-2k,0.5-2k,retain,5.99609375,close,cope,0,0,32,4,0.00020000338554382324
M05||102||car,M05,102,car,remove_0.5-2k,0.5-2k,remove,5.5234375,curse,cake,0,0,2,3,0.00020000338554382324
M05||102||car,M05,102,car,retain_2-4k,2-4k,retain,5.84765625,close,cope,0,0,32,4,0.00020000338554382324
M05||102||car,M05,102,car,remove_2-4k,2-4k,remove,5.59375,curse,cake,0,0,2,3,0.00020000338554382324
M05||102||car,M05,102,car,retain_4-8k,4-8k,retain,5.75390625,close,cope,0,0,32,4,0.00020000338554382324
M05||102||car,M05,102,car,remove_4-8k,4-8k,remove,5.66796875,close,cope,0,0,32,4,0.00020000338554382324
M05||108||sticks,M05,108,sticks,retain_0-0.5k,0-0.5k,retain,5.0546875,dicks,dice,0,0,4,2,0.00016525434330105782
M05||108||sticks,M05,108,sticks,remove_0-0.5k,0-0.5k,remove,4.09765625,sticks,sticks,1,1,1,0,0.00020000338554382324
M05||108||sticks,M05,108,sticks,retain_0.5-2k,0.5-2k,retain,4.58984375,sticks,sticks,1,1,1,0,0.00020000338554382324
M05||108||sticks,M05,108,sticks,remove_0.5-2k,0.5-2k,remove,4.1796875,sticks,sticks,1,1,1,0,0.00020000338554382324
M05||108||sticks,M05,108,sticks,retain_2-4k,2-4k,retain,4.53515625,sticks,sticks,1,1,1,0,0.00020000338554382324
M05||108||sticks,M05,108,sticks,remove_2-4k,2-4k,remove,4.1875,sticks,sticks,1,1,1,0,0.00020000338554382324
M05||108||sticks,M05,108,sticks,retain_4-8k,4-8k,retain,4.375,sticks,sticks,1,1,1,0,0.00020000338554382324
M05||108||sticks,M05,108,sticks,remove_4-8k,4-8k,remove,4.26171875,sticks,sticks,1,1,1,0,0.00020000338554382324
M05||115||beat,M05,115,beat,retain_0-0.5k,0-0.5k,retain,4.484375,great,area,0,0,2,2,0.00020000338554382324
M05||115||beat,M05,115,beat,remove_0-0.5k,0-0.5k,remove,3.779296875,beat,beat,1,1,1,0,0.00020000338554382324
M05||115||beat,M05,115,beat,retain_0.5-2k,0.5-2k,retain,4.30859375,great,area,0,0,2,2,0.00020000338554382324
M05||115||beat,M05,115,beat,remove_0.5-2k,0.5-2k,remove,3.900390625,beat,beat,1,1,1,0,0.00020000338554382324
M05||115||beat,M05,115,beat,retain_2-4k,2-4k,retain,4.1875,beat,beat,1,1,1,0,0.00020000338554382324
M05||115||beat,M05,115,beat,remove_2-4k,2-4k,remove,3.9609375,beat,beat,1,1,1,0,0.00020000338554382324
M05||115||beat,M05,115,beat,retain_4-8k,4-8k,retain,4.12890625,great,area,0,0,2,2,0.00020000338554382324
M05||115||beat,M05,115,beat,remove_4-8k,4-8k,remove,4.046875,beat,beat,1,1,1,0,0.00020000338554382324
M05||117||gadget,M05,117,gadget,retain_0-0.5k,0-0.5k,retain,4.52734375,get it,beat,0,0,9,4,0.00019429391250014305
M05||117||gadget,M05,117,gadget,remove_0-0.5k,0-0.5k,remove,3.109375,gadget,gadget,1,1,1,0,0.00020000338554382324
M05||117||gadget,M05,117,gadget,retain_0.5-2k,0.5-2k,retain,4.00390625,get it,beat,0,0,9,4,0.00020000338554382324
M05||117||gadget,M05,117,gadget,remove_0.5-2k,0.5-2k,remove,3.21484375,gadget,gadget,1,1,1,0,0.00020000338554382324
M05||117||gadget,M05,117,gadget,retain_2-4k,2-4k,retain,3.8125,gadget,gadget,1,1,1,0,0.00020000338554382324
M05||117||gadget,M05,117,gadget,remove_2-4k,2-4k,remove,3.287109375,gadget,gadget,1,1,1,0,0.00020000338554382324
M05||117||gadget,M05,117,gadget,retain_4-8k,4-8k,retain,3.568359375,gadget,gadget,1,1,1,0,0.00020000338554382324
M05||117||gadget,M05,117,gadget,remove_4-8k,4-8k,remove,3.419921875,gadget,gadget,1,1,1,0,0.00020000338554382324
M05||119||grow,M05,119,grow,retain_0-0.5k,0-0.5k,retain,6.03125,go,go,0,0,11,2,0.00020000338554382324
M05||119||grow,M05,119,grow,remove_0-0.5k,0-0.5k,remove,4.78515625,grow,grow,1,1,1,0,0.00020000338554382324
M05||119||grow,M05,119,grow,retain_0.5-2k,0.5-2k,retain,5.6015625,go,go,0,0,11,2,0.00020000338554382324
M05||119||grow,M05,119,grow,remove_0.5-2k,0.5-2k,remove,4.86328125,grow,grow,1,1,1,0,0.00020000338554382324
M05||119||grow,M05,119,grow,retain_2-4k,2-4k,retain,5.3125,grow,grow,1,1,1,0,0.00020000338554382324
M05||119||grow,M05,119,grow,remove_2-4k,2-4k,remove,4.95703125,grow,grow,1,1,1,0,0.00020000338554382324
M05||119||grow,M05,119,grow,retain_4-8k,4-8k,retain,5.1796875,grow,grow,1,1,1,0,0.00020000338554382324
M05||119||grow,M05,119,grow,remove_4-8k,4-8k,remove,5.08203125,grow,grow,1,1,1,0,0.00020000338554382324
M05||130||dark,M05,130,dark,retain_0-0.5k,0-0.5k,retain,4.93359375,d d d e e e e e,deer,0,0,64,14,0.00019999966025352478
M05||130||dark,M05,130,dark,remove_0-0.5k,0-0.5k,remove,4.5703125,d d d i k,dark,1,0,1,7,0.00020000338554382324
M05||130||dark,M05,130,dark,retain_0.5-2k,0.5-2k,retain,4.828125,d d d e e e e e,deer,0,0,64,14,0.00020000338554382324
M05||130||dark,M05,130,dark,remove_0.5-2k,0.5-2k,remove,4.6328125,d d d i k,dark,1,0,1,7,0.00020000338554382324
M05||130||dark,M05,130,dark,retain_2-4k,2-4k,retain,4.78125,d d d e e e e e,deer,0,0,64,14,0.00020000338554382324
M05||130||dark,M05,130,dark,remove_2-4k,2-4k,remove,4.67578125,d d d i k,dark,1,0,1,7,0.00020000338554382324
M05||130||dark,M05,130,dark,retain_4-8k,4-8k,retain,4.7890625,d d d i k,dark,1,0,1,7,0.00020000338554382324
M05||130||dark,M05,130,dark,remove_4-8k,4-8k,remove,4.6796875,d d d i k,dark,1,0,1,7,0.00020000338554382324
M05||4||sleep,M05,4,sleep,retain_0-0.5k,0-0.5k,retain,7.11328125,i'm going to show you how to use the video,thought,0,0,114,39,0.00016456050798296928
M05||4||sleep,M05,4,sleep,remove_0-0.5k,0-0.5k,remove,3.658203125,sleep,sleep,1,1,1,0,0.00020000338554382324
M05||4||sleep,M05,4,sleep,retain_0.5-2k,0.5-2k,retain,6.546875,,a,0,0,253,5,0.00020000338554382324
M05||4||sleep,M05,4,sleep,remove_0.5-2k,0.5-2k,remove,3.685546875,sleep,sleep,1,1,1,0,0.00020000338554382324
M05||4||sleep,M05,4,sleep,retain_2-4k,2-4k,retain,6.0,silly,bill,0,0,83,4,0.00020000338554382324
M05||4||sleep,M05,4,sleep,remove_2-4k,2-4k,remove,4.5234375,sleep,sleep,1,1,1,0,0.00020000338554382324
M05||4||sleep,M05,4,sleep,retain_4-8k,4-8k,retain,6.27734375,silly,bill,0,0,83,4,0.00020000338554382324
M05||4||sleep,M05,4,sleep,remove_4-8k,4-8k,remove,4.28125,sleep,sleep,1,1,1,0,0.00020000338554382324
M05||5||explore,M05,5,explore,retain_0-0.5k,0-0.5k,retain,4.21484375,x glow,glow,0,0,26,5,0.00019262306159362197
M05||5||explore,M05,5,explore,remove_0-0.5k,0-0.5k,remove,2.9453125,explore,explore,1,1,1,0,0.00020000338554382324
M05||5||explore,M05,5,explore,retain_0.5-2k,0.5-2k,retain,3.3046875,explore,explore,1,1,1,0,0.00020000338554382324
M05||5||explore,M05,5,explore,remove_0.5-2k,0.5-2k,remove,3.009765625,explore,explore,1,1,1,0,0.00020000338554382324
M05||5||explore,M05,5,explore,retain_2-4k,2-4k,retain,3.333984375,explore,explore,1,1,1,0,0.00020000338554382324
M05||5||explore,M05,5,explore,remove_2-4k,2-4k,remove,3.048828125,explore,explore,1,1,1,0,0.00020000338554382324
M05||5||explore,M05,5,explore,retain_4-8k,4-8k,retain,3.2421875,x gl o r,floor,0,0,7,6,0.00020000338554382324
M05||5||explore,M05,5,explore,remove_4-8k,4-8k,remove,3.19921875,explore,explore,1,1,1,0,0.00020000338554382324
M05||17||prior,M05,17,prior,retain_0-0.5k,0-0.5k,retain,4.3359375,fire,five,0,0,209,4,0.00016647344455122948
M05||17||prior,M05,17,prior,remove_0-0.5k,0-0.5k,remove,3.224609375,prior,prior,1,1,1,0,0.00020000338554382324
M05||17||prior,M05,17,prior,retain_0.5-2k,0.5-2k,retain,4.03125,p o a y e r,dagger,0,0,58,9,0.00020000338554382324
M05||17||prior,M05,17,prior,remove_0.5-2k,0.5-2k,remove,3.484375,p p p r e r,explore,0,0,3,8,0.00020000338554382324
M05||17||prior,M05,17,prior,retain_2-4k,2-4k,retain,3.849609375,p p p p p p p p,papa,0,0,26,14,0.00020000338554382324
M05||17||prior,M05,17,prior,remove_2-4k,2-4k,remove,3.640625,p p p p p p p p,papa,0,0,26,14,0.00020000338554382324
M05||17||prior,M05,17,prior,retain_4-8k,4-8k,retain,4.0390625,fire,five,0,0,209,4,0.00020000338554382324
M05||17||prior,M05,17,prior,remove_4-8k,4-8k,remove,3.45703125,prior,prior,1,1,1,0,0.00020000338554382324
M05||18||prior,M05,18,prior,retain_0-0.5k,0-0.5k,retain,5.4375,hi,he,0,0,191,4,0.00016447040252387524
M05||18||prior,M05,18,prior,remove_0-0.5k,0-0.5k,remove,3.515625,prior,prior,1,1,1,0,0.00020000338554382324
M05||18||prior,M05,18,prior,retain_0.5-2k,0.5-2k,retain,4.91796875,who are you,share,0,0,95,9,0.00020000338554382324
M05||18||prior,M05,18,prior,remove_0.5-2k,0.5-2k,remove,3.7890625,prior,prior,1,1,1,0,0.00020000338554382324
M05||18||prior,M05,18,prior,retain_2-4k,2-4k,retain,4.390625,cryer,cheer,0,0,11,3,0.00020000338554382324
M05||18||prior,M05,18,prior,remove_2-4k,2-4k,remove,3.87109375,pryer,peer,0,0,2,2,0.00020000338554382324
M05||18||prior,M05,18,prior,retain_4-8k,4-8k,retain,4.4921875,cryer,cheer,0,0,11,3,0.00020000338554382324
M05||18||prior,M05,18,prior,remove_4-8k,4-8k,remove,3.86328125,pryer,peer,0,0,2,2,0.00020000338554382324
M05||22||coupe,M05,22,coupe,retain_0-0.5k,0-0.5k,retain,6.5078125,cool,boot,0,0,18,3,0.00010860152542591095
M05||22||coupe,M05,22,coupe,remove_0-0.5k,0-0.5k,remove,4.70703125,coup,coupe,1,0,1,1,0.00020000338554382324
M05||22||coupe,M05,22,coupe,retain_0.5-2k,0.5-2k,retain,5.890625,q,a,0,0,216,5,0.0002000001259148121
M05||22||coupe,M05,22,coupe,remove_0.5-2k,0.5-2k,remove,4.9296875,coup,coupe,1,0,1,1,0.00020000338554382324
M05||22||coupe,M05,22,coupe,retain_2-4k,2-4k,retain,5.875,coup,coupe,1,0,1,1,0.00020000338554382324
M05||22||coupe,M05,22,coupe,remove_2-4k,2-4k,remove,4.87890625,coup,coupe,1,0,1,1,0.00020000338554382324
M05||22||coupe,M05,22,coupe,retain_4-8k,4-8k,retain,5.67578125,q,a,0,0,216,5,0.00020000338554382324
M05||22||coupe,M05,22,coupe,remove_4-8k,4-8k,remove,5.46875,coup,coupe,1,0,1,1,0.00020000338554382324
M05||35||much,M05,35,much,retain_0-0.5k,0-0.5k,retain,4.265625,m m m m m m m m,farm,0,0,16,14,0.0002000001259148121
M05||35||much,M05,35,much,remove_0-0.5k,0-0.5k,remove,3.302734375,much,much,1,1,1,0,0.00020000338554382324
M05||35||much,M05,35,much,retain_0.5-2k,0.5-2k,retain,3.9375,mutch,much,1,0,1,1,0.00020000338554382324
M05||35||much,M05,35,much,remove_0.5-2k,0.5-2k,remove,3.43359375,much,much,1,1,1,0,0.00020000338554382324
M05||35||much,M05,35,much,retain_2-4k,2-4k,retain,3.84375,mutch,much,1,0,1,1,0.00020000338554382324
M05||35||much,M05,35,much,remove_2-4k,2-4k,remove,3.51171875,much,much,1,1,1,0,0.00020000338554382324
M05||35||much,M05,35,much,retain_4-8k,4-8k,retain,3.84375,mutch,much,1,0,1,1,0.00020000338554382324
M05||35||much,M05,35,much,remove_4-8k,4-8k,remove,3.51171875,much,much,1,1,1,0,0.00020000338554382324
M05||37||group,M05,37,group,retain_0-0.5k,0-0.5k,retain,5.75390625,goop,loop,0,0,11,2,0.00019999989308416843
M05||37||group,M05,37,group,remove_0-0.5k,0-0.5k,remove,4.41796875,group,group,1,1,1,0,0.00020000338554382324
M05||37||group,M05,37,group,retain_0.5-2k,0.5-2k,retain,5.20703125,group,group,1,1,1,0,0.00020000338554382324
M05||37||group,M05,37,group,remove_0.5-2k,0.5-2k,remove,4.640625,group,group,1,1,1,0,0.00020000338554382324
M05||37||group,M05,37,group,retain_2-4k,2-4k,retain,5.02734375,group,group,1,1,1,0,0.00020000338554382324
M05||37||group,M05,37,group,remove_2-4k,2-4k,remove,4.75390625,group,group,1,1,1,0,0.00020000338554382324
M05||37||group,M05,37,group,retain_4-8k,4-8k,retain,5.28125,group,group,1,1,1,0,0.00020000338554382324
M05||37||group,M05,37,group,remove_4-8k,4-8k,remove,4.62109375,group,group,1,1,1,0,0.00020000338554382324
M05||39||fate,M05,39,fate,retain_0-0.5k,0-0.5k,retain,4.74609375,fade,fate,1,0,1,1,0.000166967511177063
M05||39||fate,M05,39,fate,remove_0-0.5k,0-0.5k,remove,3.4921875,fate,fate,1,1,1,0,0.00020000338554382324
M05||39||fate,M05,39,fate,retain_0.5-2k,0.5-2k,retain,3.939453125,i'm fake,cake,0,0,2,5,0.00020000338554382324
M05||39||fate,M05,39,fate,remove_0.5-2k,0.5-2k,remove,3.626953125,fate,fate,1,1,1,0,0.00020000338554382324
M05||39||fate,M05,39,fate,retain_2-4k,2-4k,retain,3.998046875,i'm,ham,0,0,129,4,0.00020000338554382324
M05||39||fate,M05,39,fate,remove_2-4k,2-4k,remove,3.556640625,i'm,ham,0,0,129,4,0.00020000338554382324
M05||39||fate,M05,39,fate,retain_4-8k,4-8k,retain,4.11328125,i'm fake,cake,0,0,2,5,0.00020000338554382324
M05||39||fate,M05,39,fate,remove_4-8k,4-8k,remove,3.642578125,fate,fate,1,1,1,0,0.00020000338554382324
M05||47||rock,M05,47,rock,retain_0-0.5k,0-0.5k,retain,6.3671875,work,cork,0,0,12,2,0.0002000001259148121
M05||47||rock,M05,47,rock,remove_0-0.5k,0-0.5k,remove,4.95703125,rock,rock,1,1,1,0,0.00020000338554382324
M05||47||rock,M05,47,rock,retain_0.5-2k,0.5-2k,retain,5.83984375,wuck,muck,0,0,6,2,0.00020000338554382324
M05||47||rock,M05,47,rock,remove_0.5-2k,0.5-2k,remove,5.15234375,rock,rock,1,1,1,0,0.00020000338554382324
M05||47||rock,M05,47,rock,retain_2-4k,2-4k,retain,5.7265625,ruck,muck,0,0,2,1,0.00020000338554382324
M05||47||rock,M05,47,rock,remove_2-4k,2-4k,remove,5.125,rock,rock,1,1,1,0,0.00020000338554382324
M05||47||rock,M05,47,rock,retain_4-8k,4-8k,retain,5.64453125,ruck,muck,0,0,2,1,0.00020000338554382324
M05||47||rock,M05,47,rock,remove_4-8k,4-8k,remove,5.19140625,rock,rock,1,1,1,0,0.00020000338554382324
M05||52||area,M05,52,area,retain_0-0.5k,0-0.5k,retain,6.6875,yeah,bear,0,0,13,3,0.00015176646411418915
M05||52||area,M05,52,area,remove_0-0.5k,0-0.5k,remove,4.2109375,area,area,1,1,1,0,0.00020000338554382324
M05||52||area,M05,52,area,retain_0.5-2k,0.5-2k,retain,6.1953125,yeah,bear,0,0,13,3,0.00020000338554382324
M05||52||area,M05,52,area,remove_0.5-2k,0.5-2k,remove,4.9375,a y a h,alpha,0,0,2,5,0.00020000338554382324
M05||52||area,M05,52,area,retain_2-4k,2-4k,retain,6.13671875,yeah,bear,0,0,13,3,0.00020000338554382324
M05||52||area,M05,52,area,remove_2-4k,2-4k,remove,4.421875,yeah,bear,0,0,13,3,0.00020000338554382324
M05||52||area,M05,52,area,retain_4-8k,4-8k,retain,5.2265625,yeah,bear,0,0,13,3,0.00020000338554382324
M05||52||area,M05,52,area,remove_4-8k,4-8k,remove,5.21484375,yeah,bear,0,0,13,3,0.00020000338554382324
M05||59||pot,M05,59,pot,retain_0-0.5k,0-0.5k,retain,4.921875,but,bat,0,0,23,2,0.00017675175331532955
M05||59||pot,M05,59,pot,remove_0-0.5k,0-0.5k,remove,4.1953125,pot,pot,1,1,1,0,0.00020000338554382324
M05||59||pot,M05,59,pot,retain_0.5-2k,0.5-2k,retain,4.359375,pot,pot,1,1,1,0,0.00020000338554382324
M05||59||pot,M05,59,pot,remove_0.5-2k,0.5-2k,remove,4.14453125,pot,pot,1,1,1,0,0.00020000338554382324
M05||59||pot,M05,59,pot,retain_2-4k,2-4k,retain,4.33203125,pot,pot,1,1,1,0,0.00020000338554382324
M05||59||pot,M05,59,pot,remove_2-4k,2-4k,remove,4.23828125,pot,pot,1,1,1,0,0.00020000338554382324
M05||59||pot,M05,59,pot,retain_4-8k,4-8k,retain,4.41796875,pot,pot,1,1,1,0,0.00020000338554382324
M05||59||pot,M05,59,pot,remove_4-8k,4-8k,remove,4.23046875,pot,pot,1,1,1,0,0.00020000338554382324
M05||63||of,M05,63,of,retain_0-0.5k,0-0.5k,retain,5.75390625,oh,oh,0,0,2,1,0.00020000000949949026
M05||63||of,M05,63,of,remove_0-0.5k,0-0.5k,remove,3.94140625,of,of,1,1,1,0,0.00020000338554382324
M05||63||of,M05,63,of,retain_0.5-2k,0.5-2k,retain,4.33203125,of,of,1,1,1,0,0.00020000338554382324
M05||63||of,M05,63,of,remove_0.5-2k,0.5-2k,remove,4.02734375,of,of,1,1,1,0,0.00020000338554382324
M05||63||of,M05,63,of,retain_2-4k,2-4k,retain,4.33984375,oh,oh,0,0,2,1,0.00020000338554382324
M05||63||of,M05,63,of,remove_2-4k,2-4k,remove,4.0,of,of,1,1,1,0,0.00020000338554382324
M05||63||of,M05,63,of,retain_4-8k,4-8k,retain,4.54296875,oh,oh,0,0,2,1,0.00020000338554382324
M05||63||of,M05,63,of,remove_4-8k,4-8k,remove,3.990234375,of,of,1,1,1,0,0.00020000338554382324
M05||67||steer,M05,67,steer,retain_0-0.5k,0-0.5k,retain,4.13671875,still,bill,0,0,26,3,0.00018310709856450558
M05||67||steer,M05,67,steer,remove_0-0.5k,0-0.5k,remove,3.12890625,steer,steer,1,1,1,0,0.00020000338554382324
M05||67||steer,M05,67,steer,retain_0.5-2k,0.5-2k,retain,3.615234375,still,bill,0,0,26,3,0.00020000338554382324
M05||67||steer,M05,67,steer,remove_0.5-2k,0.5-2k,remove,3.212890625,steal,sell,0,0,4,2,0.00020000338554382324
M05||67||steer,M05,67,steer,retain_2-4k,2-4k,retain,3.556640625,still,bill,0,0,26,3,0.00020000338554382324
M05||67||steer,M05,67,steer,remove_2-4k,2-4k,remove,3.24609375,steal,sell,0,0,4,2,0.00020000338554382324
M05||67||steer,M05,67,steer,retain_4-8k,4-8k,retain,3.462890625,steel,steer,1,0,1,1,0.00020000338554382324
M05||67||steer,M05,67,steer,remove_4-8k,4-8k,remove,3.3515625,still,bill,0,0,26,3,0.00020000338554382324
M05||69||cycle,M05,69,cycle,retain_0-0.5k,0-0.5k,retain,6.0390625,second,lend,0,0,70,5,0.00020000000949949026
M05||69||cycle,M05,69,cycle,remove_0-0.5k,0-0.5k,remove,4.2421875,cycle,cycle,1,1,1,0,0.00020000338554382324
M05||69||cycle,M05,69,cycle,retain_0.5-2k,0.5-2k,retain,5.08984375,second,lend,0,0,70,5,0.00020000338554382324
M05||69||cycle,M05,69,cycle,remove_0.5-2k,0.5-2k,remove,4.3515625,cycle,cycle,1,1,1,0,0.00020000338554382324
M05||69||cycle,M05,69,cycle,retain_2-4k,2-4k,retain,4.79296875,circle,cycle,1,0,1,2,0.00020000338554382324
M05||69||cycle,M05,69,cycle,remove_2-4k,2-4k,remove,4.359375,second,lend,0,0,70,5,0.00020000338554382324
M05||69||cycle,M05,69,cycle,retain_4-8k,4-8k,retain,5.328125,second,lend,0,0,70,5,0.00020000338554382324
M05||69||cycle,M05,69,cycle,remove_4-8k,4-8k,remove,4.4921875,cycle,cycle,1,1,1,0,0.00020000338554382324
M05||74||write,M05,74,write,retain_0-0.5k,0-0.5k,retain,6.69921875,right,right,0,0,128,4,0.00018194889707956463
M05||74||write,M05,74,write,remove_0-0.5k,0-0.5k,remove,4.14453125,write,write,1,1,1,0,0.00020000338554382324
M05||74||write,M05,74,write,retain_0.5-2k,0.5-2k,retain,5.203125,right,right,0,0,128,4,0.00020000338554382324
M05||74||write,M05,74,write,remove_0.5-2k,0.5-2k,remove,4.53515625,write,write,1,1,1,0,0.00020000338554382324
M05||74||write,M05,74,write,retain_2-4k,2-4k,retain,5.19921875,right,right,0,0,128,4,0.00020000338554382324
M05||74||write,M05,74,write,remove_2-4k,2-4k,remove,4.48046875,write,write,1,1,1,0,0.00020000338554382324
M05||74||write,M05,74,write,retain_4-8k,4-8k,retain,5.734375,right,right,0,0,128,4,0.00020000338554382324
M05||74||write,M05,74,write,remove_4-8k,4-8k,remove,4.31640625,write,write,1,1,1,0,0.00020000338554382324
M05||75||fruit,M05,75,fruit,retain_0-0.5k,0-0.5k,retain,7.0,who,chop,0,0,259,5,0.00020000000949949026
M05||75||fruit,M05,75,fruit,remove_0-0.5k,0-0.5k,remove,4.5234375,fruit,fruit,1,1,1,0,0.00020000338554382324
M05||75||fruit,M05,75,fruit,retain_0.5-2k,0.5-2k,retain,5.4453125,f,a,0,0,114,4,0.00020000338554382324
M05||75||fruit,M05,75,fruit,remove_0.5-2k,0.5-2k,remove,4.92578125,fruit,fruit,1,1,1,0,0.00020000338554382324
M05||75||fruit,M05,75,fruit,retain_2-4k,2-4k,retain,5.51171875,f,a,0,0,114,4,0.00020000338554382324
M05||75||fruit,M05,75,fruit,remove_2-4k,2-4k,remove,4.8125,fruit,fruit,1,1,1,0,0.00020000338554382324
M05||75||fruit,M05,75,fruit,retain_4-8k,4-8k,retain,6.09765625,f,a,0,0,114,4,0.00020000338554382324
M05||75||fruit,M05,75,fruit,remove_4-8k,4-8k,remove,4.69140625,fruit,fruit,1,1,1,0,0.00020000338554382324
M05||77||pad,M05,77,pad,retain_0-0.5k,0-0.5k,retain,4.6328125,bad,bad,0,0,5,1,0.0002000001259148121
M05||77||pad,M05,77,pad,remove_0-0.5k,0-0.5k,remove,4.19140625,pad,pad,1,1,1,0,0.00020000338554382324
M05||77||pad,M05,77,pad,retain_0.5-2k,0.5-2k,retain,4.359375,bad,bad,0,0,5,1,0.00020000338554382324
M05||77||pad,M05,77,pad,remove_0.5-2k,0.5-2k,remove,4.23046875,pad,pad,1,1,1,0,0.00020000338554382324
M05||77||pad,M05,77,pad,retain_2-4k,2-4k,retain,4.42578125,bad,bad,0,0,5,1,0.00020000338554382324
M05||77||pad,M05,77,pad,remove_2-4k,2-4k,remove,4.171875,pad,pad,1,1,1,0,0.00020000338554382324
M05||77||pad,M05,77,pad,retain_4-8k,4-8k,retain,4.35546875,bad,bad,0,0,5,1,0.00020000338554382324
M05||77||pad,M05,77,pad,remove_4-8k,4-8k,remove,4.125,pad,pad,1,1,1,0,0.00020000338554382324
M05||79||slay,M05,79,slay,retain_0-0.5k,0-0.5k,retain,5.06640625,s z z z z z z z,said,0,0,36,14,0.00020000000949949026
M05||79||slay,M05,79,slay,remove_0-0.5k,0-0.5k,remove,2.998046875,slay,slay,1,1,1,0,0.00020000338554382324
M05||79||slay,M05,79,slay,retain_0.5-2k,0.5-2k,retain,4.296875,s z z z z z z z,said,0,0,36,14,0.00020000338554382324
M05||79||slay,M05,79,slay,remove_0.5-2k,0.5-2k,remove,3.10546875,s lay,slay,1,0,1,1,0.00020000338554382324
M05||79||slay,M05,79,slay,retain_2-4k,2-4k,retain,4.125,s z z z z z z z,said,0,0,36,14,0.00020000338554382324
M05||79||slay,M05,79,slay,remove_2-4k,2-4k,remove,3.0703125,three,three,0,0,289,5,0.00020000338554382324
M05||79||slay,M05,79,slay,retain_4-8k,4-8k,retain,3.84765625,s z z z z z z z,said,0,0,36,14,0.00020000338554382324
M05||79||slay,M05,79,slay,remove_4-8k,4-8k,remove,3.23828125,s z z z z z z z,said,0,0,36,14,0.00020000338554382324
M05||83||toot,M05,83,toot,retain_0-0.5k,0-0.5k,retain,3.642578125,dude,dice,0,0,225,4,0.00019896356388926506
M05||83||toot,M05,83,toot,remove_0-0.5k,0-0.5k,remove,2.48828125,toot,toot,1,1,1,0,0.00020000338554382324
M05||83||toot,M05,83,toot,retain_0.5-2k,0.5-2k,retain,3.005859375,toot,toot,1,1,1,0,0.00020000338554382324
M05||83||toot,M05,83,toot,remove_0.5-2k,0.5-2k,remove,2.626953125,toot,toot,1,1,1,0,0.00020000338554382324
M05||83||toot,M05,83,toot,retain_2-4k,2-4k,retain,3.037109375,toot,toot,1,1,1,0,0.00020000338554382324
M05||83||toot,M05,83,toot,remove_2-4k,2-4k,remove,2.5703125,toot,toot,1,1,1,0,0.00020000338554382324
M05||83||toot,M05,83,toot,retain_4-8k,4-8k,retain,3.009765625,toot,toot,1,1,1,0,0.00020000338554382324
M05||83||toot,M05,83,toot,remove_4-8k,4-8k,remove,2.638671875,toot,toot,1,1,1,0,0.00020000338554382324
M05||103||witch,M05,103,witch,retain_0-0.5k,0-0.5k,retain,4.09765625,which,rich,0,0,5,2,0.0002000001259148121
M05||103||witch,M05,103,witch,remove_0-0.5k,0-0.5k,remove,2.607421875,witch,witch,1,1,1,0,0.00020000338554382324
M05||103||witch,M05,103,witch,retain_0.5-2k,0.5-2k,retain,3.318359375,which,rich,0,0,5,2,0.00020000338554382324
M05||103||witch,M05,103,witch,remove_0.5-2k,0.5-2k,remove,3.208984375,witch,witch,1,1,1,0,0.00020000338554382324
M05||103||witch,M05,103,witch,retain_2-4k,2-4k,retain,3.578125,which,rich,0,0,5,2,0.00020000338554382324
M05||103||witch,M05,103,witch,remove_2-4k,2-4k,remove,2.921875,witch,witch,1,1,1,0,0.00020000338554382324
M05||103||witch,M05,103,witch,retain_4-8k,4-8k,retain,3.7578125,which,rich,0,0,5,2,0.00020000338554382324
M05||103||witch,M05,103,witch,remove_4-8k,4-8k,remove,2.76171875,witch,witch,1,1,1,0,0.00020000338554382324
M05||104||near,M05,104,near,retain_0-0.5k,0-0.5k,retain,4.65234375,no,no,0,0,75,3,0.0001920638605952263
M05||104||near,M05,104,near,remove_0-0.5k,0-0.5k,remove,3.158203125,near,near,1,1,1,0,0.00020000338554382324
M05||104||near,M05,104,near,retain_0.5-2k,0.5-2k,retain,3.771484375,no,no,0,0,75,3,0.00020000338554382324
M05||104||near,M05,104,near,remove_0.5-2k,0.5-2k,remove,3.322265625,no,no,0,0,75,3,0.00020000338554382324
M05||104||near,M05,104,near,retain_2-4k,2-4k,retain,3.580078125,no,no,0,0,75,3,0.00020000338554382324
M05||104||near,M05,104,near,remove_2-4k,2-4k,remove,3.451171875,no,no,0,0,75,3,0.00020000338554382324
M05||104||near,M05,104,near,retain_4-8k,4-8k,retain,4.17578125,no,no,0,0,75,3,0.00020000338554382324
